Country Name,Country Code,Indicator Name,Indicator Code,2011
Syrian Arab Republic,SYR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Syrian Arab Republic,SYR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Syrian Arab Republic,SYR,Agricultural land (sq. km),AG.LND.AGRI.K2,138640
Syrian Arab Republic,SYR,Agricultural land (% of land area),AG.LND.AGRI.ZS,75.49964603
Syrian Arab Republic,SYR,Arable land (hectares),AG.LND.ARBL.HA,4611000
Syrian Arab Republic,SYR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.209956654
Syrian Arab Republic,SYR,Arable land (% of land area),AG.LND.ARBL.ZS,25.1102761
Syrian Arab Republic,SYR,Land under cereal production (hectares),AG.LND.CREL.HA,2875119
Syrian Arab Republic,SYR,Permanent cropland (% of land area),AG.LND.CROP.ZS,5.739802864
Syrian Arab Republic,SYR,Forest area (sq. km),AG.LND.FRST.K2,4970
Syrian Arab Republic,SYR,Forest area (% of land area),AG.LND.FRST.ZS,2.706529434
Syrian Arab Republic,SYR,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,10.09088286
Syrian Arab Republic,SYR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,252
Syrian Arab Republic,SYR,Land area (sq. km),AG.LND.TOTL.K2,183630
Syrian Arab Republic,SYR,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Syrian Arab Republic,SYR,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,99.88
Syrian Arab Republic,SYR,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,103.95
Syrian Arab Republic,SYR,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,98.8
Syrian Arab Republic,SYR,Surface area (sq. km),AG.SRF.TOTL.K2,185180
Syrian Arab Republic,SYR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1679.209
Syrian Arab Republic,SYR,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Syrian Arab Republic,SYR,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Syrian Arab Republic,SYR,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,86.5
Syrian Arab Republic,SYR,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Syrian Arab Republic,SYR,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Syrian Arab Republic,SYR,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,14.30000019
Syrian Arab Republic,SYR,Rural population,SP.RUR.TOTL,9648071.73
Syrian Arab Republic,SYR,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.076403992
Syrian Arab Republic,SYR,Rural population (% of total population),SP.RUR.TOTL.ZS,43.9314
Syrian Arab Republic,SYR,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,
Syrian Arab Republic,SYR,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,
Turks and Caicos Islands,TCA,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Turks and Caicos Islands,TCA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Turks and Caicos Islands,TCA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Turks and Caicos Islands,TCA,Agricultural land (sq. km),AG.LND.AGRI.K2,10
Turks and Caicos Islands,TCA,Agricultural land (% of land area),AG.LND.AGRI.ZS,1.052631579
Turks and Caicos Islands,TCA,Arable land (hectares),AG.LND.ARBL.HA,1000
Turks and Caicos Islands,TCA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.031519889
Turks and Caicos Islands,TCA,Arable land (% of land area),AG.LND.ARBL.ZS,1.052631579
Turks and Caicos Islands,TCA,Land under cereal production (hectares),AG.LND.CREL.HA,
Turks and Caicos Islands,TCA,Permanent cropland (% of land area),AG.LND.CROP.ZS,
Turks and Caicos Islands,TCA,Forest area (sq. km),AG.LND.FRST.K2,344
Turks and Caicos Islands,TCA,Forest area (% of land area),AG.LND.FRST.ZS,36.21052632
Turks and Caicos Islands,TCA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Turks and Caicos Islands,TCA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,
Turks and Caicos Islands,TCA,Land area (sq. km),AG.LND.TOTL.K2,950
Turks and Caicos Islands,TCA,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Turks and Caicos Islands,TCA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,
Turks and Caicos Islands,TCA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,
Turks and Caicos Islands,TCA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,
Turks and Caicos Islands,TCA,Surface area (sq. km),AG.SRF.TOTL.K2,950
Turks and Caicos Islands,TCA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,
Turks and Caicos Islands,TCA,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Turks and Caicos Islands,TCA,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Turks and Caicos Islands,TCA,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,
Turks and Caicos Islands,TCA,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Turks and Caicos Islands,TCA,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Turks and Caicos Islands,TCA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Turks and Caicos Islands,TCA,Rural population,SP.RUR.TOTL,2009.588292
Turks and Caicos Islands,TCA,Rural population growth (annual %),SP.RUR.TOTL.ZG,-3.901793212
Turks and Caicos Islands,TCA,Rural population (% of total population),SP.RUR.TOTL.ZS,6.3342
Turks and Caicos Islands,TCA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.35631301
Turks and Caicos Islands,TCA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.329043478
Chad,TCD,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Chad,TCD,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Chad,TCD,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Chad,TCD,Agricultural land (sq. km),AG.LND.AGRI.K2,499320
Chad,TCD,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.65374841
Chad,TCD,Arable land (hectares),AG.LND.ARBL.HA,4900000
Chad,TCD,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.405627897
Chad,TCD,Arable land (% of land area),AG.LND.ARBL.ZS,3.891359593
Chad,TCD,Land under cereal production (hectares),AG.LND.CREL.HA,2010870
Chad,TCD,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.025412961
Chad,TCD,Forest area (sq. km),AG.LND.FRST.K2,114458
Chad,TCD,Forest area (% of land area),AG.LND.FRST.ZS,9.089739517
Chad,TCD,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Chad,TCD,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,322
Chad,TCD,Land area (sq. km),AG.LND.TOTL.K2,1259200
Chad,TCD,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Chad,TCD,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,103.27
Chad,TCD,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,112.03
Chad,TCD,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,115.36
Chad,TCD,Surface area (sq. km),AG.SRF.TOTL.K2,1284000
Chad,TCD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,772.446
Chad,TCD,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Chad,TCD,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Chad,TCD,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,44.4
Chad,TCD,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Chad,TCD,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Chad,TCD,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Chad,TCD,Rural population,SP.RUR.TOTL,9443037.403
Chad,TCD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.903505842
Chad,TCD,Rural population (% of total population),SP.RUR.TOTL.ZS,78.1706
Chad,TCD,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,
Chad,TCD,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,
Togo,TGO,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Togo,TGO,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Togo,TGO,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Togo,TGO,Agricultural land (sq. km),AG.LND.AGRI.K2,37200
Togo,TGO,Agricultural land (% of land area),AG.LND.AGRI.ZS,68.39492554
Togo,TGO,Arable land (hectares),AG.LND.ARBL.HA,2510000
Togo,TGO,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.387806259
Togo,TGO,Arable land (% of land area),AG.LND.ARBL.ZS,46.14818901
Togo,TGO,Land under cereal production (hectares),AG.LND.CREL.HA,863116
Togo,TGO,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.861003861
Togo,TGO,Forest area (sq. km),AG.LND.FRST.K2,2672
Togo,TGO,Forest area (% of land area),AG.LND.FRST.ZS,4.91266777
Togo,TGO,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Togo,TGO,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1168
Togo,TGO,Land area (sq. km),AG.LND.TOTL.K2,54390
Togo,TGO,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Togo,TGO,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,126.78
Togo,TGO,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,133.54
Togo,TGO,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,139.43
Togo,TGO,Surface area (sq. km),AG.SRF.TOTL.K2,56790
Togo,TGO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1225.667
Togo,TGO,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,562.6448798
Togo,TGO,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,31.34711534
Togo,TGO,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,40.1
Togo,TGO,Poverty gap at rural poverty line (%),SI.POV.RUGP,33.1
Togo,TGO,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,73.4
Togo,TGO,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Togo,TGO,Rural population,SP.RUR.TOTL,4011534.019
Togo,TGO,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.820170405
Togo,TGO,Rural population (% of total population),SP.RUR.TOTL.ZS,61.98
Togo,TGO,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.316896607
Togo,TGO,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,9.748837679
Thailand,THA,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Thailand,THA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Thailand,THA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Thailand,THA,Agricultural land (sq. km),AG.LND.AGRI.K2,210600
Thailand,THA,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.2221809
Thailand,THA,Arable land (hectares),AG.LND.ARBL.HA,15760000
Thailand,THA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.236720761
Thailand,THA,Arable land (% of land area),AG.LND.ARBL.ZS,30.84812778
Thailand,THA,Land under cereal production (hectares),AG.LND.CREL.HA,12958216
Thailand,THA,Permanent cropland (% of land area),AG.LND.CROP.ZS,8.808158312
Thailand,THA,Forest area (sq. km),AG.LND.FRST.K2,189868
Thailand,THA,Forest area (% of land area),AG.LND.FRST.ZS,37.1641645
Thailand,THA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Thailand,THA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1622
Thailand,THA,Land area (sq. km),AG.LND.TOTL.K2,510890
Thailand,THA,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Thailand,THA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,121.85
Thailand,THA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,123.83
Thailand,THA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,124.78
Thailand,THA,Surface area (sq. km),AG.SRF.TOTL.K2,513120
Thailand,THA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3064.974
Thailand,THA,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,1081.667453
Thailand,THA,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,12.36079251
Thailand,THA,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,95.3
Thailand,THA,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Thailand,THA,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,16.67
Thailand,THA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,38.70000076
Thailand,THA,Rural population,SP.RUR.TOTL,43866878.85
Thailand,THA,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.31394883
Thailand,THA,Rural population (% of total population),SP.RUR.TOTL.ZS,65.8896
Thailand,THA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.051882144
Thailand,THA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,7.10168174
Tajikistan,TJK,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Tajikistan,TJK,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Tajikistan,TJK,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Tajikistan,TJK,Agricultural land (sq. km),AG.LND.AGRI.K2,48550
Tajikistan,TJK,Agricultural land (% of land area),AG.LND.AGRI.ZS,34.68848242
Tajikistan,TJK,Arable land (hectares),AG.LND.ARBL.HA,850000
Tajikistan,TJK,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.108767283
Tajikistan,TJK,Arable land (% of land area),AG.LND.ARBL.ZS,6.073163761
Tajikistan,TJK,Land under cereal production (hectares),AG.LND.CREL.HA,410754
Tajikistan,TJK,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.928836811
Tajikistan,TJK,Forest area (sq. km),AG.LND.FRST.K2,4100
Tajikistan,TJK,Forest area (% of land area),AG.LND.FRST.ZS,2.929408402
Tajikistan,TJK,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Tajikistan,TJK,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,691
Tajikistan,TJK,Land area (sq. km),AG.LND.TOTL.K2,139960
Tajikistan,TJK,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Tajikistan,TJK,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,128.82
Tajikistan,TJK,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,136.29
Tajikistan,TJK,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,127.91
Tajikistan,TJK,Surface area (sq. km),AG.SRF.TOTL.K2,142550
Tajikistan,TJK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2519.265
Tajikistan,TJK,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,876.750684
Tajikistan,TJK,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,26.66157588
Tajikistan,TJK,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,56.5
Tajikistan,TJK,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Tajikistan,TJK,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Tajikistan,TJK,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Tajikistan,TJK,Rural population,SP.RUR.TOTL,5739694.731
Tajikistan,TJK,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.355348078
Tajikistan,TJK,Rural population (% of total population),SP.RUR.TOTL.ZS,73.446
Tajikistan,TJK,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,
Tajikistan,TJK,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,
Turkmenistan,TKM,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Turkmenistan,TKM,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Turkmenistan,TKM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Turkmenistan,TKM,Agricultural land (sq. km),AG.LND.AGRI.K2,326600
Turkmenistan,TKM,Agricultural land (% of land area),AG.LND.AGRI.ZS,69.49971272
Turkmenistan,TKM,Arable land (hectares),AG.LND.ARBL.HA,1900000
Turkmenistan,TKM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.372062566
Turkmenistan,TKM,Arable land (% of land area),AG.LND.ARBL.ZS,4.043155364
Turkmenistan,TKM,Land under cereal production (hectares),AG.LND.CREL.HA,770020
Turkmenistan,TKM,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.12767859
Turkmenistan,TKM,Forest area (sq. km),AG.LND.FRST.K2,41270
Turkmenistan,TKM,Forest area (% of land area),AG.LND.FRST.ZS,8.782159045
Turkmenistan,TKM,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Turkmenistan,TKM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,161
Turkmenistan,TKM,Land area (sq. km),AG.LND.TOTL.K2,469930
Turkmenistan,TKM,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Turkmenistan,TKM,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,114.97
Turkmenistan,TKM,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,122.62
Turkmenistan,TKM,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,127.04
Turkmenistan,TKM,Surface area (sq. km),AG.SRF.TOTL.K2,488100
Turkmenistan,TKM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2024.412
Turkmenistan,TKM,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Turkmenistan,TKM,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,14.54882621
Turkmenistan,TKM,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,53.7
Turkmenistan,TKM,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Turkmenistan,TKM,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Turkmenistan,TKM,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Turkmenistan,TKM,Rural population,SP.RUR.TOTL,2617596.31
Turkmenistan,TKM,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.629695142
Turkmenistan,TKM,Rural population (% of total population),SP.RUR.TOTL.ZS,51.2584
Turkmenistan,TKM,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,
Turkmenistan,TKM,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,
Timor-Leste,TLS,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Timor-Leste,TLS,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Timor-Leste,TLS,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Timor-Leste,TLS,Agricultural land (sq. km),AG.LND.AGRI.K2,3600
Timor-Leste,TLS,Agricultural land (% of land area),AG.LND.AGRI.ZS,24.20981843
Timor-Leste,TLS,Arable land (hectares),AG.LND.ARBL.HA,150000
Timor-Leste,TLS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.127564037
Timor-Leste,TLS,Arable land (% of land area),AG.LND.ARBL.ZS,10.08742434
Timor-Leste,TLS,Land under cereal production (hectares),AG.LND.CREL.HA,57260
Timor-Leste,TLS,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.034969738
Timor-Leste,TLS,Forest area (sq. km),AG.LND.FRST.K2,7308
Timor-Leste,TLS,Forest area (% of land area),AG.LND.FRST.ZS,49.14593141
Timor-Leste,TLS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Timor-Leste,TLS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Timor-Leste,TLS,Land area (sq. km),AG.LND.TOTL.K2,14870
Timor-Leste,TLS,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Timor-Leste,TLS,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,99.01
Timor-Leste,TLS,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,111.82
Timor-Leste,TLS,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,110.62
Timor-Leste,TLS,Surface area (sq. km),AG.SRF.TOTL.K2,14870
Timor-Leste,TLS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2252.235
Timor-Leste,TLS,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,
Timor-Leste,TLS,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,
Timor-Leste,TLS,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,59.6
Timor-Leste,TLS,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Timor-Leste,TLS,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Timor-Leste,TLS,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Timor-Leste,TLS,Rural population,SP.RUR.TOTL,842581.5175
Timor-Leste,TLS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.344320661
Timor-Leste,TLS,Rural population (% of total population),SP.RUR.TOTL.ZS,71.6554
Timor-Leste,TLS,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,
Timor-Leste,TLS,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,
Tonga,TON,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Tonga,TON,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Tonga,TON,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Tonga,TON,Agricultural land (sq. km),AG.LND.AGRI.K2,310
Tonga,TON,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.05555556
Tonga,TON,Arable land (hectares),AG.LND.ARBL.HA,16000
Tonga,TON,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.15303097
Tonga,TON,Arable land (% of land area),AG.LND.ARBL.ZS,22.22222222
Tonga,TON,Land under cereal production (hectares),AG.LND.CREL.HA,
Tonga,TON,Permanent cropland (% of land area),AG.LND.CROP.ZS,15.27777778
Tonga,TON,Forest area (sq. km),AG.LND.FRST.K2,90
Tonga,TON,Forest area (% of land area),AG.LND.FRST.ZS,12.5
Tonga,TON,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Tonga,TON,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,
Tonga,TON,Land area (sq. km),AG.LND.TOTL.K2,720
Tonga,TON,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Tonga,TON,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,98.89
Tonga,TON,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,99.43
Tonga,TON,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,102.06
Tonga,TON,Surface area (sq. km),AG.SRF.TOTL.K2,750
Tonga,TON,Cereal yield (kg per hectare),AG.YLD.CREL.KG,
Tonga,TON,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,3781.48578
Tonga,TON,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,19.51809065
Tonga,TON,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,99.4
Tonga,TON,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Tonga,TON,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Tonga,TON,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Tonga,TON,Rural population,SP.RUR.TOTL,80019.14925
Tonga,TON,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.308865045
Tonga,TON,Rural population (% of total population),SP.RUR.TOTL.ZS,76.5338
Tonga,TON,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.450056586
Tonga,TON,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,22.21148789
Trinidad and Tobago,TTO,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Trinidad and Tobago,TTO,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Trinidad and Tobago,TTO,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Trinidad and Tobago,TTO,Agricultural land (sq. km),AG.LND.AGRI.K2,540
Trinidad and Tobago,TTO,Agricultural land (% of land area),AG.LND.AGRI.ZS,10.52631579
Trinidad and Tobago,TTO,Arable land (hectares),AG.LND.ARBL.HA,25000
Trinidad and Tobago,TTO,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.018753535
Trinidad and Tobago,TTO,Arable land (% of land area),AG.LND.ARBL.ZS,4.873294347
Trinidad and Tobago,TTO,Land under cereal production (hectares),AG.LND.CREL.HA,1740
Trinidad and Tobago,TTO,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.288499025
Trinidad and Tobago,TTO,Forest area (sq. km),AG.LND.FRST.K2,2256.8
Trinidad and Tobago,TTO,Forest area (% of land area),AG.LND.FRST.ZS,43.99220273
Trinidad and Tobago,TTO,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Trinidad and Tobago,TTO,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2200
Trinidad and Tobago,TTO,Land area (sq. km),AG.LND.TOTL.K2,5130
Trinidad and Tobago,TTO,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Trinidad and Tobago,TTO,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,83.38
Trinidad and Tobago,TTO,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,105.11
Trinidad and Tobago,TTO,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,118.75
Trinidad and Tobago,TTO,Surface area (sq. km),AG.SRF.TOTL.K2,5130
Trinidad and Tobago,TTO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3416.092
Trinidad and Tobago,TTO,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,2071.333776
Trinidad and Tobago,TTO,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,0.641050035
Trinidad and Tobago,TTO,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,93.3
Trinidad and Tobago,TTO,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Trinidad and Tobago,TTO,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Trinidad and Tobago,TTO,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Trinidad and Tobago,TTO,Rural population,SP.RUR.TOTL,1150295.128
